movie_id,kor_title,eng_title,release_date,rating_star,audiences,running_time,production,genre,country,rating_age,img_url,synopsis,star
20205041,"분노의 질주: 더 얼티메이트","Fast & Furious 9 THE FAST SAGA",20210519,8.7,0,142,,액션,미국,12세이상관람가,http://imgnews.naver.net/image/5575/2020/02/03/0000088555_002_20200203110824838.jpg,"Tsugumi Ohba의 만화『데스노트』제3권. 감시하는 자, 감시당하는 자. 감시 카메라를 통해 L과 라이토의 조용한 싸움이 펼쳐진다. 라이토는 자신의 결백을 증명하는데 성공하지만, L의 라이토에 대한 의혹은 더욱 커져만 가고, 결국 L은 행동에 나선다!",0
20205082,"꽃미모 며느리와 동거","TeinentTaishoku-shite Hima",20200302,7.1,0,57,,성인물(에로),일본,청소년관람불가,http://imgnews.naver.net/image/382/2013/01/18/52418338.2_59_20130118170907.jpg,"정보가 없습니다.",0
20205089,"며느리 사랑은 시아버지","TeinentTaishoku-shite Hima reiko",20200302,7.1,0,63,,성인물(에로),일본,청소년관람불가,http://imgnews.naver.net/image/076/2006/11/28/6b915001.jpg,"정보가 없습니다.",0
20205091,"친구엄마는 동정킬러","Shinyu-no Okasan sawamura",20200302,6.5,0,63,,성인물(에로),일본,청소년관람불가,http://imgnews.naver.net/image/5348/2023/04/07/07_864832_57141_20230407162203465.jpg,"정보가 없습니다.",0
20205096,"세인트 아가타 ","St, Agatha",20200319,6.5,0,103,,"공포(호러),스릴러",미국,청소년관람불가,http://imgnews.naver.net/image/108/2020/03/15/0002849129_001_20200317094009248.jpg,"정보가 없습니다.",0
20205099,"몸으로 성공한 태국 처녀",,20200228,6.5,0,61,(주)씨맥스커뮤니케이션즈,드라마,한국,청소년관람불가,http://imgnews.naver.net/image/469/2019/08/21/0000415343_002_20190822101543352.jpg,"정보가 없습니다.",0
20205106,압꾸정,"MEN OF PLASTIC",20221130,6,0,111,"주식회사 빅펀치픽쳐스","코미디,드라마",한국,12세이상관람가,http://imgnews.naver.net/image/5352/2022/10/28/20221028162531_1812842_500_714_20221028162802085.jpg,"정보가 없습니다.",0
20205144,미나리,Minari,20210303,9.5,0,115,,드라마,미국,12세이상관람가,http://shop1.phinf.naver.net/20210607_28/1623048699539HNK42_JPEG/0343a976b9447f9246a6ee57446a89be.jpg,"“나는 사람들에게 힘이 되는 만화를 그리고 싶다.” 『연애일기』의 작가 Hanna 첫 단편집  창작자의 시작과 성장을 곁에서 응원하며 지켜보는 건 제법 기분 좋은 일이다. 『연애일기』로 잘 알려진 작가 Hanna는 10년 동안 엔지니어로 일하다 웹툰 작가로 전직했다. 그림을 배워보거나 만화를 공부해본 적은 없었지만 어쩐지 용기가 났다. 무턱대고 시작해 좌충우돌 계속한 끝에 이제 그는 정식으로 연재를 하는 작가가 되었다. 현재 카카오웹툰에서 『용궁에서 온 손님』을, 네이버웹툰 매일+에 『이중나선』(글)을 연재하고 있다. 웹툰 플랫폼 연재를 하는 건 작가로서 겨우 첫발을 내디딘 거라고 생각한다는 그는 앞으로도 자신 안의 이야기를 많은 사람들에게 보여주고 싶다. 이 단행본도 그중 하나이다. 한국만화영상진흥원 ‘2022 만화 독립출판 지원사업’에서 지원받아 제작된 이 책은 1인출판사 ‘책나물’의 웹툰 단행본 브랜드 ‘미나리’의 첫 책으로 출간되었다. ‘미나리’는 어디서든 잘 자라는 미나리처럼 창작자들이 자신의 이야기를 맘껏 펼치길 응원하는 마음으로 출발했다.  “만화를 시작한 이후로 언제나 저의 목표는 독자분들이 읽고 나면 힘을 얻을 수 있는 이야기를 그리는 것이었습니다.” 말하는 작가의 말처럼 그의 이야기를 읽고 나면 마음이 따스해지고 살아갈 힘을 내게 된다. 「소년, 달리다」 「그렇게 심각할 필요 없는 거였어」 「떨어뜨린 씨앗에서 봄이 싹튼다」 총 3편이 수록된 이번 단편집은 Hanna의 첫 작품집이다. 각 작품에 대한 코멘터리를 담은 ‘작가 노트’도 함께 수록되어, 웹툰의 출발과 웹툰 작가의 삶도 살짝 엿볼 수 있다.",0
20205146,"아메리칸 잡","Finding Steve McQueen",20200903,6.8,0,91,,"범죄,드라마",미국,15세이상관람가,http://imgnews.naver.net/image/5090/2020/09/04/0001926788_001_20200904140011270.jpg,"정보가 없습니다.",0
20205155,"조제, 호랑이 그리고 물고기들","Josee, the Tiger and the Fish",20210331,8.1,0,98,,애니메이션,일본,12세이상관람가,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161786159250833174.jpg?gif=1&w=720&h=480&c=c,"두 차례의 영화화를 거친, 다나베 세이코의 명작 소설 〈조제, 호랑이 그리고 물고기들〉 지금 가장 아름다운 모습으로 다시 태어난다!  어릴 적부터 휠체어 신세를 지며, 책과 그림, 상상만으로 세상을 바라보던 조제. 그녀는 어느 날, 대학생 츠네오를 만난다. 처음에는 사사건건 부딪쳤지만, 이윽고 거리를 좁혀가는 두 사람. 그리고 어떤 일을 계기로, 조제는 츠네오와 함께 세상 밖으로 나가길 결심하는데….  극장판 애니메이션을 바탕으로 그려진 우리가 꿈꾸던 새로운 결말! 〈조제, 호랑이 그리고 물고기들〉 만화판 상·하권 동시 발매!!",0
20205158,"아홉수 로맨스",,20210224,6.5,0,89,스토리웨이브픽쳐스,멜로/로맨스,한국,12세이상관람가,http://imgnews.naver.net/image/144/2014/08/04/l_2014080402000149500028751_99_20140804161502.jpg,"정보가 없습니다.",0
20205163,"마틴 에덴","Martin Eden",20201029,8.2,0,128,,"드라마,멜로/로맨스",이탈리아,12세이상관람가,https://img.extmovie.com/files/attach/images/135/693/250/060/77f2e2d017bfd4864aa6bec9ed632c85.jpg,"“그는 나를 추앙하거든요, 나는 알아요. 그의 눈과 손은 거짓말을 못 해요.”  젊고 가난한 노동자 마틴 에덴은 우연히 상류계급의 여성인 루스를 만나 사랑에 빠진다. 그는 그녀의 박학다식함, 예술에 대한 감수성, 귀족적인 태도에 매혹된다. 그녀가 속한 계급으로 들어가기 위한 가장 중요한 열쇠가 ‘상류층의 언어’라고 생각한 마틴은 수많은 책을 탐독하며 닥치는 대로 지식을 쌓아 그녀 가까이 다가가고자 한다. 루스 또한 부모의 우려에도 불구하고 자신에게 반한 마틴 에덴을 자신이 원하는 남성상으로 빚어내고자 하는 욕망에 사로잡힌다. 마틴은 지식을 습득하는 과정에서 자신도 몰랐던 잠재된 재능을 발견한다. 그건 말과 글로 이야기를 자아내는 재능이었다. 자신만의 언어로 최고의 자리에 올라 사랑과 부를 쟁취하기 위해, 그는 작가가 되기로 결심한다. 그리고 고된 작가 수업을 시작하는데...  『마틴 에덴』은 작가 잭 런던의 자전적 이야기를 고스란히 담은 소설이다. 마틴과 루스의 사랑이라는 주요 내용에 작가가 되기 전 고난의 경험이 담겨 있다. 이 소설은 2019년 피에트로 마르첼로 감독에 의해 영화화되어 2020년 국내에서도 개봉되었다.   이 소설이 다른 사랑의 이야기와 가장 차별화 되는 부분은 로맨스에 계급의 문제를 접목시켰다는 점이다. 사랑은 모든 역경을 뛰어넘을 수 있을 것 같지만, 실은 계급적 차이를 포함한 여러 가치관이 가장 직접적으로 충돌하는 사건이기도 하다.  이 소설을 짧은 단어로 압축해 본다면, ‘추앙’과 ‘붕괴’의 이야기라고 할 수 있을 것이다. 노동자의 노래인 랙타임을 들으며 성장한 남자가 클래식이 흐르는 배경에서 자라 수준급의 피아노 연주가 가능한 여자를 사랑하게 된다. 그는 추앙하는 여자가 사는 세상으로 넘어가기 위해 부르주아 문화를 습득하고 최고의 작가가 되는 꿈을 품기 시작한다. 자신이 두르고 있는 계급의 껍질을 찢고 나와 다른 계급의 껍질을 입는다는 것은, ‘붕괴’를 필연적으로 동반하는 일이 아닐까? 마틴이 가고자 하는 ‘그 곳’이 ‘에덴(천국)’인지 아닌지를 알게 되는 과정이 이 소설의 긴장을 추동하는 힘이다.",0
20205165,"사촌누나의 성상담",,20201005,7.1,0,63,,성인물(에로),일본,청소년관람불가,http://post.phinf.naver.net/MjAxOTEwMjRfNDEg/MDAxNTcxODk2NzMzNTY5.iiAVDarCzo0cHBCCVjelw9iLx3i8pbB2SEaC2ZPToCwg.Mokb324OwLuyA6j0n63Ez75oIkEywcK9EMK6_xrf0pIg.JPEG/IYRzdHEXQX7NKUxxkDnFcX80uA0E.jpg,"정보가 없습니다.",0
20205189,"이십일세기 소녀","21st Century Girl",20200903,6.5,0,117,,드라마,일본,15세이상관람가,http://post.phinf.naver.net/MjAxOTAxMDhfMjk4/MDAxNTQ2OTE5ODYxMDA4.PzKSZQhsf8CAkgw85PYWjWZjJh4hdHYk1Wyyiykqo0wg.UTNPWsLQoesG53JeK6zoBSuS8G-CtuvNQ2WWcHzMTMUg.JPEG/IwKFgJsZ3rYc7C9lFVxyU7H_wVY4.jpg,"정보가 없습니다.",0
20205190,"사랑이 뭘까","Just Only Love",20200409,6.1,0,124,,"멜로/로맨스,드라마",일본,15세이상관람가,http://post.phinf.naver.net/MjAyMDA0MDlfMTQ0/MDAxNTg2MzcwMzUxMjg2.-NDFvRk4kKo5SzkXBAzRuhF5V6VkPSvZGyo_PND8yrQg.2h9oGSqJ7eOf3-rEWWtJSPQydRuIHNG7W74Njg044h0g.JPEG/IblYcqR1S21gzJ0M9wEzNOeDMXAI.jpg,"아이들의 눈높이에서 전하는 사랑에 대한 아름답고 따스한 답!  《사랑이 뭘까?》는 사랑이라는 감정에 관련된 질문과 그에 관한 생각들을 섬세하고 포근한 그림으로 풀어 나가는 그림책입니다. 사랑이 무엇이고, 어떻게 표현해야 하는지 이야기를 읽으며 알아 가며, 아이들이 스스로를 사랑할 수 있는 사람으로 자라도록 돕습니다.  한결이는 7살이에요. 마음이 간질간질하고 왠지 부끄러운 감정이 들지만 ‘사랑한다’는 단어를 듣고 또 말하고 싶어요. 한결이는 아빠, 엄마, 친구 그리고 애완식물까지 사랑하지만  ‘사랑’을 하면 어떤 기분이 드는지, 언제 사랑이 싹트는지, 사랑을 어떻게 표현해야 할지 생각해 본 적은 없어요. 고양이 페페의 사랑에 대한 다양한 질문에 한결이는 어떤 답을 했을까요?    사랑을 한 번도 해 보지 않은 사람은 없을 거예요. 부모님, 연인, 반려동물 등 누구나 다양한 대상에 대한 사랑을 마음속에 품기 마련이지요. 그러다 보니, 사랑은 배우는 것이 아니라 자연스럽게 알게 되는 거라고 생각하는 사람이 많습니다. 또 사랑이 정확히 무엇인지 설명할 수 있는 사람이 드물지요. 그러나 다른 어떤 감정보다 사랑은 정확히 알고 올바르게 표현하는 것이 중요합니다. 자칫하다 상대에게 큰 상처를 줄 수 있기 때문입니다. 최근 데이트 폭력, 아동 학대, 반려동물 학대 등 사랑이라는 미명하에 행해지는 폭력이 점점 늘어나고 있는 것도 사랑을 제대로 배운 적이 없기 때문일지도 모릅니다. 그렇기에 어릴 때부터 사랑이 무엇인지 깊이 고민해 볼 수 있도록 돕고, 제대로 된 사랑에 대해 가르쳐 줘야 합니다.  《사랑이 뭘까?》는 누구를 사랑하는지, 사랑을 하면 어떤 기분이 드는지, 사랑을 어떻게 표현해야 하는지 등 사랑의 본질을 알아볼 수 있는 다양한 질문과 답변 형식으로 이루어져 있는 책입니다. 그렇기에 아이들도 책을 읽으며 자연스레 사랑에 대한 자신만의 생각을 만들어 갈 수 있지요.   또 사랑하면 느껴지는 감정, 어떻게 하면 사랑하는 마음을 더 크게 가꿀 수 있는지 등을 구체적인 상황을 예로 들어 설명하여, 아이들이 자신이 느끼는 감정이 무엇이고, 어떻게 표현해야 하는지 배울 수 있습니다.  초등 국어 교과서에 수록작인 《매일매일 힘을 주는 말》에서 다양한 감정 표현의 말과 인사말을 소개하며 한마디 말의 가치를 전했던 박은정 작가는 이 책에서 12가지 질문을 통해 아이들이 사랑을 구체적으로 그립니다. 특히 잘못된 사랑 표현 방식을 꼬집으며 ‘사랑은 상대의 몸과 마음에 조금도 해를 끼치지 않는 것’임을 강조하지요. 또 다른 이를 사랑하기 전에 자기 자신을 사랑하는 게 가장 중요하다는 점을 강조하며 자존감 있는 아이로 자랄 수 있도록 돕습니다.  미술 심리 상담을 공부하며 사랑을 받아야 나누어 줄 수 있음을 알게 되었다는 박은정 작가는 모든 아이들이 넘치는 사랑을 받길 바라는 마음을 담아 이 책을 썼습니다. 이 책을 통해 아이들이 주변 사람, 동물, 자연에 사랑을 올바른 방법으로 나누어 주고, 사랑이라는 감정을 느끼는 주체인 ‘나’를 스스로 사랑하고 아낄 수 있는 어린이가 되길 바랍니다.",0
20205191,"모리의 정원","mori, the artist's habitat",20200326,7.7,0,99,,드라마,일본,전체관람가,http://imgnews.naver.net/image/5636/2020/03/23/0000005396_001_20200323151448396.jpg,"정보가 없습니다.",0
20205192,"동생의 어린 아내","Forbidden relationship",20200218,6.5,0,60,,"성인물(에로),드라마",일본,청소년관람불가,http://imgnews.naver.net/image/108/2019/02/28/0002764500_002_20190228230701467.jpg,"정보가 없습니다.",0
20205195,리골레토,Rigoletto,20200405,6.5,0,130,,"공연,드라마,스릴러",독일,12세이상관람가,http://imgnews.naver.net/image/011/2017/07/15/0003071924_001_20170715091853274.jpg,"원곡에 가장 충실한 피아노 스코어 악보를 수록한 악보집. 각 작품마다 상세한 배경 설명을 담고 있으며, 원어 가사와 우리말 번역 가사를 함께 표기하여 곡의 대사를 이해하기 쉽게 구성하였다. 악보를 통해 음악뿐만 아니라 무대에서의 극 진행을 쉽게 이해하도록 하였으며, 원작의 곡이름과 우리말 곡이름을 책의 앞부분에 함께 수록하여 찾아보기 쉽고 사용하기 편...",0
20205200,"빛의 아버지: 파이널 판타지 XIV","Brave Father Online - our story of FINAL FANTASY X",20210114,7.1,0,114,,드라마,일본,전체관람가,http://imgnews.naver.net/image/5575/2021/01/11/0000166968_002_20210111111938220.jpg,"청소년 시기에 꼭 만나야 할 훌륭한 인물들의 이야기를 엮은 「청소년평전」 제20권 『빛의 아버지 아인슈타인』. 아이슈타인의 호기심을 기초로 한 치열한 탐구정신과 다양한 생의 면모를 다루고 있다. 변덕이 심하고 이기적인 성격, 화려한 성공 이면에서 발견할 수 있는 좌절과 고독 등 인간적인 모습도 함께 확인할 수 있다.",0
20205206,"집에 찾아온 남편의 상사","Fill in the blank",20200218,8.1,0,60,,"성인물(에로),드라마",일본,청소년관람불가,http://imgnews.naver.net/image/5362/2017/08/29/20179041503984241_20170829152857794.JPG,"정보가 없습니다.",0
20205207,"옆집 사는 젊은 유부녀","My husband and I, sometimes subordinates",20200211,5.9,0,60,,"성인물(에로),드라마",일본,청소년관람불가,http://imgnews.naver.net/image/5415/2018/02/19/0000078035_004_20180219020752398.jpg,"정보가 없습니다.",0
20205214,이비자,Ibiza,20201008,6.5,0,86,,코미디,프랑스,15세이상관람가,https://i.scdn.co/image/ab67616d0000b2734e7334d46f68d33bd6b92305,,0
20205216,호프,Hope,20201217,6.5,0,125,,드라마,기타,12세이상관람가,http://imgnews.naver.net/image/5770/2021/06/14/0000008948_001_20210614151022156.jpg,"Among Mrs. Brice's 25 mice, all but one do everything together. And this mouse's difference `comes in handy when the mice meet a cat, and while twelve run this way and twelve run that, this mouse runs this way and that, wearing out the cat and saving them all. The simple, gracefully repetitive text and bright drawings will make a preschool hero of the clever little mouse.' 'C.       An I Can Read Book 시리즈 소개    미국 초등 교과과정의 필수 Reader    대상: 유치원생~초등학생  구성:  Books(148): My First~Level 4  Workbook Set (Book + Workbook + CD) (76)  Audio Set (Book _ Cassette/CD) (121)  Audio Full Set (MF & Level 1, Level 2)    - 모험, 미스터리, 시, 역사 소설, 유머 등 방대한 주제와 내용을 담고 있는 시리즈로서, 미국 초등 교과과정에서 Reading 교재로 활용하고 있습니다.  - Caldecott Medal 등유명 수상 작가들의 그과 그림, 친근한 캐릭터들은 책 읽기를 시작하는 아이들에게 쉽고 흥미롭게 다가갑니다.  - 단계가 나뉘어 있어 코스북의 부교재로 쓰기에 적합합니다.    단계별 설명    My First: 쉬운 어휘로 문장을 구성하였고 단어가 반복되어 읽기를 처음 시작하는 아이들에게 적합합니다.  Level 1: 쉬운 주제와 내용을 다루었으며 Little Bear와 같은 사랑스러운 캐릭터가 등장합니다.  Level 2: 읽기에 자신감이 붙어가는 아이들에게 적합하고 독해력을 향상시킬 수 있도록 좀 더 길어진 이야기와 흥미진진한 내용을 다루고 있습니다.  Level 3: 흥미로운 주제와 조금 더 심화된 이야기 전개로 혼자서 읽기가 가능한 아이들에게 적합합니다.  Level 4: 흥미진진한 내용이 짧은 문단과 챕터로 구성되어 한층 발전된 읽기를 할 수 있습니다.",0
20205242,프론테라스,Fronteras,20200305,7.1,0,105,,"액션,스릴러",미국,청소년관람불가,http://imgnews.naver.net/image/5575/2020/03/03/0000094962_003_20200303161635560.jpg,"정보가 없습니다.",0
20205244,"두 남자와 노는 여자 ","Peeped Housewife - Electric Fan and Binoculars",20200214,8.2,0,70,,기타,일본,청소년관람불가,https://images.unsplash.com/photo-1567615542575-5c38a8f79e2f?ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=60,"정보가 없습니다.",0
20205258,구직자들,"The Interviewees",20201112,5.8,0,82,주식회사인시즌,"SF,드라마",한국,전체관람가,http://imgnews.naver.net/image/5268/2022/11/08/0001720524_001_20221108120203837.jpg,"정보가 없습니다.",0
20205261,"나의 촛불","Candlelight Revolution",20220210,6.5,0,87,"주기자 유한회사",다큐멘터리,한국,전체관람가,http://imgnews.naver.net/image/047/2022/01/20/0002339745_001_20220120204501168.jpg,"오정균 시집 『나의 촛불』은 크게 4부로 나누어져 있으며 〈아우성 소리가 들린다〉, 〈호수〉, 〈호미등〉, 〈동백꽃〉, 〈날마다 꽃밭 이루네〉 등 주옥같은 작품을 만나볼 수 있는 책이다.",0
20205262,"엽문4: 더 파이널","Ip Man4: The Finale",20200401,6.5,0,104,,"액션,드라마",홍콩,12세이상관람가,http://imgnews.naver.net/image/241/2020/04/02/0003014123_001_20200402083314816.jpg,"정보가 없습니다.",0
20205284,"매지컬: 공주를 웃겨라",,20200917,6.2,0,81,애니투아트(주),애니메이션,한국,전체관람가,http://imgnews.naver.net/image/5689/2020/09/07/0000019159_001_20200907084928429.jpg,"● 제품 소개 스티커를 붙여 완성하는 브로마이드! 전설의 매직캐를 포함하여 총 70종의 매직캐를 380×520㎜ 크기의 거대한 브로마이드 한 장에 모두 담았어요. 빈 곳에 알맞은 매직캐 스티커를 찾아 붙이고 어떤 사물과 정령이 합쳐진 매직캐인지 알아보세요. 브로마이드를 뒤집으면 매지컬 파티의 주인공들이 그려진 멋진 포스터로도 활용할 수 있어요.  내 손으로 만들고 꾸미는 미니 도감! 시우, 벌루냥, 디스 아귀를 비롯한 주요 캐릭터와 매직캐의 정보를 알차게 담은 미니 도감 만들기가 들어 있어요. 가위로 오리고 접어서 붙이면 누구나 쉽게 도감을 만들 수 있어요. 스티커를 조합하여 자유롭게 표지를 꾸미면 나만의 특별한 미니 도감이 완성됩니다.",0
20205341,"선샤인 패밀리","Sunshine Family",20201231,6.5,0,87,필름라인,드라마,한국,12세이상관람가,http://image.aladin.co.kr/scm/editor/2021/0810/scm5557882340246.jpg,"정보가 없습니다.",0
20205362,미니언즈2,"Minions: The Rise of Gru",20220720,7.8,0,87,,"애니메이션,어드벤처,코미디",미국,전체관람가,http://shop1.phinf.naver.net/20220429_222/1651201153784EvPNh_JPEG/52336996289019857_1692808117.jpg,,0
20205367,"형제의 여자",,20200218,9.1,0,73,(주)영화사히트,드라마,한국,청소년관람불가,http://imgnews.naver.net/image/5172/2016/11/13/0000301603_001_20161113024706303.jpg,"정보가 없습니다.",0
20205378,"그녀의 비밀정원",Invitation,20200422,6.5,0,87,(주)인디컴미디어,"드라마,멜로/로맨스",한국,15세이상관람가,http://imgnews.naver.net/image/609/2020/02/12/202002121018361910_1_20200212102715964.jpg,"정보가 없습니다.",0
20205381,"내언니전지현과 나","People in Elancia",20201203,6.5,0,86,,다큐멘터리,한국,12세이상관람가,http://imgnews.naver.net/image/5575/2020/12/31/0000164488_001_20201231155056413.jpg,"정보가 없습니다.",0
20205402,"트롤: 월드 투어","Trolls World Tour",20200429,8.2,0,90,,"애니메이션,어드벤처,코미디",미국,전체관람가,http://post.phinf.naver.net/MjAyMDA0MDhfMjcg/MDAxNTg2MzMxMjU2NjM4.QbC7joxaRHC7PApUnCnZhVXTIkhE45NyZevGPJUxzjcg.R6PIBzsSQvZ8tVbbb3ikQzSEjninWNfzxpAegqHta8wg.JPEG/IvptN-tU0R9zHX8URbSyQAeSV7UQ.jpg,"퍼즐과 메모리 게임을 동시에 즐기자!  엉덩이 탐정만의 개성 있는 캐릭터와 아이템이 그려진 카드를 찾아 가장 먼저 보드판을 완성하는 사람이 승리하는 게임입니다. 퍼즐을 맞춰 그림을 완성한 후, 그림 속에 있는 캐릭터와 아이템 카드를 찾아야 합니다. 카드의 위치를 기억하는 과정을 통해 기억력과 집중력이 자연스럽게 성장합니다.",0
20205441,여동생,,20200218,6.5,0,69,(주)영화사히트,드라마,한국,청소년관람불가,http://imgnews.naver.net/image/311/2021/08/17/0001335860_002_20210817101512080.jpg,"『100만 번 산 고양이』 『사는 게 뭐라고』의 작가 사노 요코의 어린 시절로 여행하는 다섯 편의 동화!  그림책 『100만 번 산 고양이』, 에세이 『사는 게 뭐라고』 등 많은 책으로 어린이부터 어른까지 웃고 울게 하는 작가 사노 요코의 어린 시절을 엿볼 수 있는 동화 다섯 편이 실려 있다. 가장 마음이 잘 맞는 최고의 놀이 친구였던 오빠, 그러나 열한 살에 세상을 떠나 영원히 어린 채로 남아 있는 오빠와 한 번 더 놀고 싶다는 마음으로 쓰고 그린 이야기들이다. 혼연일체가 되어 놀이에 빠져드는 나와 오빠, 두 남매의 천진난만한 상상과 재미난 놀이의 세계가 생생하게 펼쳐지며 어린이와 어린이였던 어른들을 놀이의 세계, 어린이의 세계로 초대한다.     오빠와 나 둘만의 놀이로 채워진 이야기들에서 독자들은 작가 사노 요코에게 오빠는 온 마음으로 믿고 따른 친구이자 세상 누구보다 사랑한 존재였음을 느낄 수 있다. 일찍 세상을 떠난 오빠가 영원히 어린 채로 살아 있듯이, 2010년 세상을 떠난 사노 요코 또한 그의 작품들과 함께 우리 마음속에 영원히 살아 있을 것이다.   2005년 『열한 살 우리 오빠』라는 제목으로 출간되었다가 절판된 책(육후연 옮김, 폴라리스)을 황진희 번역가의 새로운 번역으로 원제 그대로 『내가 여동생이었을 때』로 출간하는 이유도 여기에 있다. 사노 요코의 세계가 고스란히 전해지기를 바라며, 상상과 놀이로 현실을 살아내는 어린이의 세계를 공감하고, 놀이의 즐거움을 공유하고, 놀이의 힘을 믿고 그 세계를 지켜 주는 어른이고 사회가 되기를 바란다.  *『내가 여동생이었을 때』가 첫 회 수상한 ‘니이미 난키치 아동문학상’은 일본의 한스 크리스티안 안데르센이라 불리는 동화작가 니이미 난키치를 기리기 위해 1982년 제정된 상이며 28회를 끝으로 종료되었다.",0
20205443,"나일 강의 죽음","Death on the Nile",20220209,5.5,0,126,,"범죄,드라마,미스터리",미국,12세이상관람가,https://dvdprime.com/g2/data/og_image/movie/2662439.jpg,"미스터리의 역사를 재창조한 추리 소설의 여왕의 대표작을 만난다!  편집자가 엄선한 애거서 크리스티 에디터스 초이스 『나일 강의 죽음』. 애거서 크리스티의 작품들 가운데 그녀가 직접 뽑은 자신이 가장 좋아하는 작품 목록 등을 고려해 인기와 명성이 높은 작품 위주로 10편의 작품을 엄선하여 모은 시리즈다. 《나일 강의 죽음》은 섬세하게 짜인 플롯, 개성적인 인물, 낭만적이면서도 야만스러운 배경의 작품으로 영화와 드라마로도 여러 번 리메이크되며 많은 사랑을 받았다.  상속녀 리넷 리지웨이는 눈부신 미모에 막대한 재산, 젊음과 아름다움까지 모든 걸 다 가진 여자였다. 그리고 그녀는 자신의 가난한 친구 자클린이 가진 유일한 것, 바로 자클린이 사랑하는 사이먼 도일을 기어이 빼앗고 만다. 도일 부부가 되어 이집트로 신혼여행을 떠나는 두 사람의 뒤를 그림자처럼 따르는 자클린. 어느 밤, 나일 강 위를 따라가는 고급 유람선 위에서 한 방의 총성이 울려 퍼진다. 다음 날 아침, 리넷은 자신의 선실에서 차가운 시체로 발견되는데…….",0
20205481,에어로너츠,"The Aeronauts",20200610,6.6,0,100,,"드라마,어드벤처",영국,12세이상관람가,http://shop1.phinf.naver.net/20200507_102/15888316541401dW42_JPEG/26191488683769025_523544031.jpg,"아이들을 위한 『조이팀버 나무쌓기』. 플레이어 2명 이상이 모여 나무쌓기 놀이를 즐길 수 있도록 구성한 완구다. 한 줄에 블록 3개씩 쌓는다. 한 손만을 이용하여 블록 1개씩 빼내어 가장 위에 올려 놓는다. 쌓아놓은 블록을 무너뜨리는 플레이어가 패배한다. 완구.",0
20205511,"쥬라기 썬더","Jurassic Thunder",20200910,6.8,0,84,,"액션,SF",미국,15세이상관람가,https://dvdprime.com/g2/data/file/movie/view_thumbnail/mania-done-1650426232_4rqGHi7u_FQrWHXDaUAMCMFQ.jpg,"정보가 없습니다.",0
20205521,캐논볼,Cannonball,20210825,6.3,0,76,디포커스필름,"드라마,가족",한국,12세이상관람가,http://shop1.phinf.naver.net/20230420_156/1682000158345MMUcU_JPEG/115408947514661_1499324651.jpeg,"2019년 제162회 나오키상 후보작가! 『스완』 2020년 제73회 일본추리작가협회상 수상작가!  『스완』 2020년 제41회 요시카와 에이지 문학신인상 수상작가!  『스완』 제39회 요시카와 에이지 신인상 후보작 『마트료시카 블러드』  제31회 야마모토 슈고로상 후보작 『라이언 블루』   제72회 일본 추리작가 협회상 후보작 『히나구치 요리코의 최악의 낙하와 자포자기 캐논볼』   오승호(고 가쓰히로)의 『도덕의 시간』과 『스완』, 『하얀 충동』을 국내 최초로 선보였던 블루홀식스가 이번에는 『히나구치 요리코의 최악의 낙하와 자포자기 캐논볼』을 출간한다. 그간 블루홀식스는 나카야마 시치리의 음악 미스터리 『안녕, 드뷔시』, 『잘 자요, 라흐마니노프』, 『언제까지나 쇼팽』, 『어디선가 베토벤』, 『안녕, 드뷔시 전주곡』(미사키 요스케 시리즈)를 비롯해 『히포크라테스 선서』, 『히포크라테스 우울』(우라와 의대 법의학 교실 시리즈), 『테미스의 검』, 『네메시스의 사자』(와타세 경부 시리즈), 『시즈카 할머니에게 맡겨 줘』, 『시즈카 할머니와 휠체어 탐정』, 『시즈카 할머니와 은령 탐정사』(시즈카 할머니 시리즈)을 출간해 왔으며, 츠지무라 미즈키, 이시모치 아사미, 하야사카 야부사카, 우사미 마코토의 작품 등 다양한 매력을 뽐내는 일본 미스터리를 소개해 왔다. 그 외에도 저우둥, 레이미 등 중화권 작가의 작품도 소개했으며 앞으로도 여러나라의 다양한 미스터리를 선보일 것이다.    『히나구치 요리코의 최악의 낙하와 자포자기 캐논볼』 은 주인공 요리코의 과거와 현재가 교차되며 한 사건의 진상에 다가가는 오승호파 이색 미스터리다. 충격과 경악! 통쾌! 장르를 초월한 엄청난 대작으로 높이 평가받고 있으며 2019년 제72회 일본 추리작가협회상 장편 부분 후보에 오르기도 했다.",0
